id,cluster,prob_cluster_0,prob_cluster_1
343.0,0,0.9995597362258519,0.00044026377414624075
344.0,0,0.9977115655561465,0.002288434443849696
345.0,0,1.0,3.8544463600349136e-22
346.0,0,0.926012605994387,0.07398739400562677
347.0,1,4.832772925448398e-15,1.0
348.0,1,4.340244956207841e-37,1.0
349.0,0,0.9994955610590297,0.0005044389409658358
350.0,0,0.999999480861099,5.191388996885449e-07
351.0,0,0.9999999999936335,6.373966351843488e-12
352.0,1,1.9202841616602326e-67,1.0
353.0,0,0.9912986108455957,0.008701389154416811
354.0,0,1.0,1.1550993897019064e-21
355.0,1,2.4136396757205906e-53,1.0
356.0,0,0.9999999999798774,2.0126949123698026e-11
357.0,1,2.939469725728403e-17,1.0
358.0,1,8.990529343715115e-46,1.0
359.0,0,0.9999859701622373,1.4029837775728403e-05
360.0,0,1.0,2.1346136547688112e-15
361.0,0,0.9999998221754127,1.7782459537697885e-07
362.0,0,1.0,7.34695728684054e-23
363.0,0,0.9643564088174341,0.03564359118257981
364.0,0,0.9992050371012405,0.000794962898760574
365.0,1,2.321111775023771e-14,0.9999999999999716
366.0,1,0.010321094602658757,0.9896789053973428
367.0,0,0.9999980650679806,1.934932011500612e-06
368.0,0,0.9599875643881272,0.04001243561185913
369.0,1,3.6207669891054075e-14,0.9999999999999716
370.0,1,3.6911096947577823e-16,1.0
371.0,0,0.9999957973308177,4.202669177871734e-06
372.0,1,1.5595544891202968e-05,0.9999844044551148
373.0,0,0.9999999978616927,2.1383030269486358e-09
374.0,0,1.0,1.2372713903973367e-28
375.0,1,3.066767479123701e-44,1.0
376.0,1,1.3904149258642323e-17,1.0
377.0,0,0.9999999999999432,6.314685302360667e-14
378.0,1,2.449693744056751e-11,0.9999999999755005
379.0,0,0.9989635317218909,0.0010364682781065866
380.0,1,1.6723162673600467e-17,1.0
381.0,1,7.573175980125453e-14,0.9999999999999147
382.0,1,5.638582964827063e-19,1.0
383.0,0,1.0,1.0977703877666723e-18
384.0,0,1.0,2.1096085650584797e-27
385.0,0,1.0,1.2277802807794045e-14
386.0,0,1.0,9.431605637926883e-17
387.0,1,3.474413739630333e-73,1.0
388.0,0,0.9999627574027035,3.724259727838997e-05
389.0,1,5.3046027654904614e-15,1.0
390.0,1,0.0009260401054118637,0.9990739598945906
391.0,0,0.9999999999999432,3.2616080535083377e-14
392.0,0,0.9828119594524282,0.017188040547594423
393.0,0,0.9999999999242846,7.571213202192179e-11
394.0,0,1.0,1.9418511543051197e-26
395.0,0,1.0,4.0436613885109337e-16
396.0,1,3.895247723367326e-18,1.0
397.0,0,0.999999999968793,3.1204935561293484e-11
398.0,1,5.396291687265765e-37,1.0
